tempMenu: .word 56, 240
.half 0, 0 
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,183,183,183,183,10,10,10,183,183,183,183,183,183,183,183,183,10,10,183,10,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,183,183,10,10,10,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,183,10,10,10,10,10,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,10,10,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,10,10,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,10,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,10,183,10,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,10,10,10,10,183,183,183,183,183,183,183,183,183,10,10,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,183,183,38,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,38,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,10,10,183,183,183,183,183,183,183,183,10,10,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,10,10,10,10,183,183,183,183,183,183,183,183,183,10,10,10,183,183,10,10,10,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,183,183,183,183,183,183,183,183,183,183,183,183,10,10,183,10,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,10,10,10,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,10,10,10,10,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,10,10,183,183,10,10,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,232,232,232,232,232,232,232,232,232,232,232,232,232,232,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,234,234,234,234,234,234,234,234,234,234,234,234,234,234,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,105,105,105,105,105,105,105,105,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
10,10,38,183,38,10,183,183,183,183,183,183,183,183,183,183,114,114,114,114,114,114,114,114,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,10,38,183,38,10,183,
